State,Year,Total_co2_emission,CO2_Unit,Average_Price,Price_Unit,resident_population,Pop_Unit,Total_energy,ENERGY_Unit,Total_renewable_energy,Renew_Unit
AL,2016,115.088298,million metric tons CO2,14.81,Dollars per million Btu,4865,Thousand,1124482,Billion Btu,235494,Billion Btu
AL,2015,120.142812,million metric tons CO2,15.68,Dollars per million Btu,4853,Thousand,1269743,Billion Btu,261340,Billion Btu
AL,2014,123.16180200000001,million metric tons CO2,18.62,Dollars per million Btu,4842,Thousand,1367345,Billion Btu,268551,Billion Btu
AL,2013,120.90851699999999,million metric tons CO2,18.89,Dollars per million Btu,4830,Thousand,1478402,Billion Btu,310608,Billion Btu
AL,2012,123.201027,million metric tons CO2,19.86,Dollars per million Btu,4816,Thousand,1443558,Billion Btu,241822,Billion Btu
AL,2011,129.930038,million metric tons CO2,20.06,Dollars per million Btu,4799,Thousand,1410745,Billion Btu,254867,Billion Btu
AL,2010,132.767419,million metric tons CO2,17.8,Dollars per million Btu,4785,Thousand,1429505,Billion Btu,240913,Billion Btu
AL,2009,120.100202,million metric tons CO2,16.55,Dollars per million Btu,4758,Thousand,1449253,Billion Btu,264487,Billion Btu
AL,2008,139.628142,million metric tons CO2,19.22,Dollars per million Btu,4718,Thousand,1482792,Billion Btu,233379,Billion Btu
AL,2007,147.430252,million metric tons CO2,16.06,Dollars per million Btu,4673,Thousand,1408105,Billion Btu,228160,Billion Btu
AL,2006,145.782018,million metric tons CO2,14.96,Dollars per million Btu,4629,Thousand,1413493,Billion Btu,266153,Billion Btu
AL,2005,143.332446,million metric tons CO2,13.56,Dollars per million Btu,4570,Thousand,1502435,Billion Btu,279600,Billion Btu
AL,2004,141.664798,million metric tons CO2,11.27,Dollars per million Btu,4531,Thousand,1544007,Billion Btu,290697,Billion Btu
AL,2003,139.358938,million metric tons CO2,9.98,Dollars per million Btu,4503,Thousand,1521048,Billion Btu,283428,Billion Btu
AL,2002,138.490682,million metric tons CO2,9.16,Dollars per million Btu,4480,Thousand,1486477,Billion Btu,252689,Billion Btu
AL,2001,133.630128,million metric tons CO2,9.45,Dollars per million Btu,4468,Thousand,1484590,Billion Btu,251523,Billion Btu
AL,2000,142.242532,million metric tons CO2,8.78,Dollars per million Btu,4452,Thousand,1539601,Billion Btu,263303,Billion Btu
AL,1999,136.12251799999999,million metric tons CO2,7.58,Dollars per million Btu,4430,Thousand,1578642,Billion Btu,290195,Billion Btu
AL,1998,133.741224,million metric tons CO2,7.33,Dollars per million Btu,4405,Thousand,1672363,Billion Btu,317065,Billion Btu
AL,1997,134.474292,million metric tons CO2,7.52,Dollars per million Btu,4368,Thousand,1708520,Billion Btu,299675,Billion Btu
AK,2016,34.909446,million metric tons CO2,16.63,Dollars per million Btu,742,Thousand,1433116,Billion Btu,19428,Billion Btu
AK,2015,36.232439,million metric tons CO2,18.82,Dollars per million Btu,738,Thousand,1424762,Billion Btu,19209,Billion Btu
AK,2014,35.339307,million metric tons CO2,24.83,Dollars per million Btu,736,Thousand,1474609,Billion Btu,19826,Billion Btu
AK,2013,36.179221999999996,million metric tons CO2,24.92,Dollars per million Btu,737,Thousand,1513406,Billion Btu,18664,Billion Btu
AK,2012,38.235964,million metric tons CO2,25.44,Dollars per million Btu,730,Thousand,1563461,Billion Btu,17719,Billion Btu
AK,2011,38.793915000000005,million metric tons CO2,25.13,Dollars per million Btu,722,Thousand,1642015,Billion Btu,15762,Billion Btu
AK,2010,38.924046999999995,million metric tons CO2,20.37,Dollars per million Btu,714,Thousand,1738219,Billion Btu,16537,Billion Btu
AK,2009,38.003626000000004,million metric tons CO2,18.22,Dollars per million Btu,699,Thousand,1853317,Billion Btu,15685,Billion Btu
AK,2008,39.635789,million metric tons CO2,23.91,Dollars per million Btu,687,Thousand,1932755,Billion Btu,12913,Billion Btu
AK,2007,44.227313,million metric tons CO2,17.94,Dollars per million Btu,680,Thousand,2051639,Billion Btu,14037,Billion Btu
AK,2006,45.93318,million metric tons CO2,16.61,Dollars per million Btu,675,Thousand,2100329,Billion Btu,13298,Billion Btu
AK,2005,48.215328,million metric tons CO2,13.99,Dollars per million Btu,667,Thousand,2415039,Billion Btu,15866,Billion Btu
AK,2004,46.857059,million metric tons CO2,11.07,Dollars per million Btu,659,Thousand,2512619,Billion Btu,18416,Billion Btu
AK,2003,43.731458,million metric tons CO2,9.08,Dollars per million Btu,648,Thousand,2660210,Billion Btu,19374,Billion Btu
AK,2002,43.65497,million metric tons CO2,7.78,Dollars per million Btu,642,Thousand,2658368,Billion Btu,17922,Billion Btu
AK,2001,43.503252,million metric tons CO2,8.18,Dollars per million Btu,634,Thousand,2630790,Billion Btu,16974,Billion Btu
AK,2000,44.395047999999996,million metric tons CO2,8.03,Dollars per million Btu,628,Thousand,2645900,Billion Btu,12204,Billion Btu
AK,1999,43.723639,million metric tons CO2,6.17,Dollars per million Btu,625,Thousand,2797459,Billion Btu,10212,Billion Btu
AK,1998,43.170970000000004,million metric tons CO2,5.8,Dollars per million Btu,620,Thousand,3067133,Billion Btu,13291,Billion Btu
AK,1997,42.064116,million metric tons CO2,6.74,Dollars per million Btu,613,Thousand,3331780,Billion Btu,14994,Billion Btu
AZ,2016,87.00595,million metric tons CO2,20.65,Dollars per million Btu,6945,Thousand,593132,Billion Btu,130858,Billion Btu
AZ,2015,90.94595699999999,million metric tons CO2,22.47,Dollars per million Btu,6834,Thousand,614524,Billion Btu,120715,Billion Btu
AZ,2014,93.16856800000001,million metric tons CO2,25.77,Dollars per million Btu,6734,Thousand,631852,Billion Btu,114133,Billion Btu
AZ,2013,95.18765400000001,million metric tons CO2,25.89,Dollars per million Btu,6635,Thousand,591410,Billion Btu,98874,Billion Btu
AZ,2012,91.36344799999999,million metric tons CO2,26.19,Dollars per million Btu,6557,Thousand,594938,Billion Btu,93042,Billion Btu
AZ,2011,93.383383,million metric tons CO2,25.37,Dollars per million Btu,6473,Thousand,615323,Billion Btu,105082,Billion Btu
AZ,2010,95.311563,million metric tons CO2,22.32,Dollars per million Btu,6408,Thousand,579778,Billion Btu,77419,Billion Btu
AZ,2009,93.398881,million metric tons CO2,20.14,Dollars per million Btu,6343,Thousand,563061,Billion Btu,73117,Billion Btu
AZ,2008,102.248473,million metric tons CO2,23.95,Dollars per million Btu,6280,Thousand,576899,Billion Btu,88850,Billion Btu
AZ,2007,101.875063,million metric tons CO2,20.87,Dollars per million Btu,6168,Thousand,538976,Billion Btu,79355,Billion Btu
AZ,2006,99.921111,million metric tons CO2,19.7,Dollars per million Btu,6029,Thousand,511638,Billion Btu,80772,Billion Btu
AZ,2005,96.681039,million metric tons CO2,17.87,Dollars per million Btu,5839,Thousand,611615,Billion Btu,78333,Billion Btu
AZ,2004,96.607118,million metric tons CO2,15.36,Dollars per million Btu,5652,Thousand,653416,Billion Btu,81376,Billion Btu
AZ,2003,89.612158,million metric tons CO2,13.86,Dollars per million Btu,5510,Thousand,643921,Billion Btu,83079,Billion Btu
AZ,2002,87.75969,million metric tons CO2,12.39,Dollars per million Btu,5396,Thousand,689876,Billion Btu,86880,Billion Btu
AZ,2001,88.42714000000001,million metric tons CO2,12.82,Dollars per million Btu,5273,Thousand,684436,Billion Btu,90513,Billion Btu
AZ,2000,86.069526,million metric tons CO2,12.94,Dollars per million Btu,5161,Thousand,705102,Billion Btu,100776,Billion Btu
AZ,1999,80.359788,million metric tons CO2,11.24,Dollars per million Btu,5024,Thousand,691730,Billion Btu,114876,Billion Btu
AZ,1998,76.541775,million metric tons CO2,10.83,Dollars per million Btu,4883,Thousand,693182,Billion Btu,126648,Billion Btu
AZ,1997,71.578088,million metric tons CO2,11.76,Dollars per million Btu,4737,Thousand,706668,Billion Btu,141607,Billion Btu
AR,2016,62.410796999999995,million metric tons CO2,14.6,Dollars per million Btu,2990,Thousand,1130117,Billion Btu,117959,Billion Btu
AR,2015,59.252207999999996,million metric tons CO2,15.87,Dollars per million Btu,2978,Thousand,1319553,Billion Btu,115780,Billion Btu
AR,2014,69.00182099999999,million metric tons CO2,18.86,Dollars per million Btu,2968,Thousand,1440726,Billion Btu,116541,Billion Btu
AR,2013,68.435171,million metric tons CO2,19.29,Dollars per million Btu,2960,Thousand,1434515,Billion Btu,116746,Billion Btu
AR,2012,66.01208000000001,million metric tons CO2,19.82,Dollars per million Btu,2952,Thousand,1466389,Billion Btu,111220,Billion Btu
AR,2011,67.25714599999999,million metric tons CO2,19.59,Dollars per million Btu,2940,Thousand,1385343,Billion Btu,119758,Billion Btu
AR,2010,65.808178,million metric tons CO2,16.86,Dollars per million Btu,2922,Thousand,1250560,Billion Btu,123317,Billion Btu
AR,2009,61.473387,million metric tons CO2,15.64,Dollars per million Btu,2897,Thousand,1007445,Billion Btu,124205,Billion Btu
AR,2008,64.14265400000001,million metric tons CO2,19.96,Dollars per million Btu,2875,Thousand,761611,Billion Btu,123354,Billion Btu
AR,2007,63.292592000000006,million metric tons CO2,16.68,Dollars per million Btu,2849,Thousand,593930,Billion Btu,120733,Billion Btu
AR,2006,61.958302,million metric tons CO2,15.78,Dollars per million Btu,2822,Thousand,572694,Billion Btu,99990,Billion Btu
AR,2005,60.081058999999996,million metric tons CO2,14.46,Dollars per million Btu,2781,Thousand,484786,Billion Btu,112451,Billion Btu
AR,2004,62.345544,million metric tons CO2,11.96,Dollars per million Btu,2750,Thousand,503242,Billion Btu,112915,Billion Btu
AR,2003,61.988775,million metric tons CO2,10.23,Dollars per million Btu,2725,Thousand,478389,Billion Btu,107905,Billion Btu
AR,2002,61.297214000000004,million metric tons CO2,9.39,Dollars per million Btu,2706,Thousand,469275,Billion Btu,108618,Billion Btu
AR,2001,62.78051899999999,million metric tons CO2,10.2,Dollars per million Btu,2692,Thousand,462934,Billion Btu,94001,Billion Btu
AR,2000,63.60156,million metric tons CO2,9.47,Dollars per million Btu,2679,Thousand,447405,Billion Btu,108634,Billion Btu
AR,1999,63.108538,million metric tons CO2,7.9,Dollars per million Btu,2652,Thousand,461717,Billion Btu,110822,Billion Btu
AR,1998,60.920671,million metric tons CO2,7.71,Dollars per million Btu,2626,Thousand,492864,Billion Btu,114927,Billion Btu
AR,1997,59.51574599999999,million metric tons CO2,8.24,Dollars per million Btu,2601,Thousand,534963,Billion Btu,124045,Billion Btu
CA,2016,361.354016,million metric tons CO2,19.9,Dollars per million Btu,39209,Thousand,2431124,Billion Btu,903915,Billion Btu
CA,2015,360.786696,million metric tons CO2,21.88,Dollars per million Btu,38953,Thousand,2361858,Billion Btu,719166,Billion Btu
CA,2014,352.942992,million metric tons CO2,25.51,Dollars per million Btu,38625,Thousand,2383159,Billion Btu,721739,Billion Btu
CA,2013,355.993407,million metric tons CO2,25.08,Dollars per million Btu,38281,Thousand,2372246,Billion Btu,719604,Billion Btu
CA,2012,353.125564,million metric tons CO2,25.13,Dollars per million Btu,37961,Thousand,2317708,Billion Btu,677346,Billion Btu
CA,2011,348.61891099999997,million metric tons CO2,24.5,Dollars per million Btu,37642,Thousand,2632438,Billion Btu,806477,Billion Btu
CA,2010,362.770624,million metric tons CO2,21.13,Dollars per million Btu,37321,Thousand,2526549,Billion Btu,697991,Billion Btu
CA,2009,368.134156,million metric tons CO2,18.68,Dollars per million Btu,36961,Thousand,2490620,Billion Btu,639651,Billion Btu
CA,2008,381.485118,million metric tons CO2,23.25,Dollars per million Btu,36604,Thousand,2518661,Billion Btu,590479,Billion Btu
CA,2007,397.347483,million metric tons CO2,20.15,Dollars per million Btu,36250,Thousand,2617351,Billion Btu,619334,Billion Btu
CA,2006,392.227025,million metric tons CO2,19.4,Dollars per million Btu,36021,Thousand,2799909,Billion Btu,816337,Billion Btu
CA,2005,383.74829500000004,million metric tons CO2,17.46,Dollars per million Btu,35828,Thousand,2807510,Billion Btu,738900,Billion Btu
CA,2004,386.797263,million metric tons CO2,15.17,Dollars per million Btu,35575,Thousand,2761999,Billion Btu,696234,Billion Btu
CA,2003,368.90788399999997,million metric tons CO2,13.83,Dollars per million Btu,35253,Thousand,2902532,Billion Btu,718110,Billion Btu
CA,2002,380.037324,million metric tons CO2,12.07,Dollars per million Btu,34872,Thousand,2925186,Billion Btu,675131,Billion Btu
CA,2001,381.69181000000003,million metric tons CO2,13.0,Dollars per million Btu,34479,Thousand,2875228,Billion Btu,607234,Billion Btu
CA,2000,377.22393700000003,million metric tons CO2,12.05,Dollars per million Btu,33988,Thousand,3066949,Billion Btu,735871,Billion Btu
CA,1999,360.92038199999996,million metric tons CO2,10.04,Dollars per million Btu,33499,Thousand,3102915,Billion Btu,759406,Billion Btu
CA,1998,357.470666,million metric tons CO2,9.32,Dollars per million Btu,32988,Thousand,3190783,Billion Btu,832334,Billion Btu
CA,1997,346.807332,million metric tons CO2,10.36,Dollars per million Btu,32486,Thousand,3048183,Billion Btu,759731,Billion Btu
CO,2016,89.03944399999999,million metric tons CO2,15.77,Dollars per million Btu,5541,Thousand,3078173,Billion Btu,125412,Billion Btu
CO,2015,90.422297,million metric tons CO2,17.19,Dollars per million Btu,5452,Thousand,3193430,Billion Btu,102732,Billion Btu
CO,2014,91.726979,million metric tons CO2,21.29,Dollars per million Btu,5351,Thousand,3060817,Billion Btu,108091,Billion Btu
CO,2013,91.14275400000001,million metric tons CO2,21.13,Dollars per million Btu,5270,Thousand,2834198,Billion Btu,99785,Billion Btu
CO,2012,90.50151899999999,million metric tons CO2,21.8,Dollars per million Btu,5194,Thousand,2921831,Billion Btu,85723,Billion Btu
CO,2011,91.62870799999999,million metric tons CO2,21.28,Dollars per million Btu,5122,Thousand,2749591,Billion Btu,85169,Billion Btu
CO,2010,95.28607099999999,million metric tons CO2,17.46,Dollars per million Btu,5048,Thousand,2561382,Billion Btu,62321,Billion Btu
CO,2009,92.724713,million metric tons CO2,15.48,Dollars per million Btu,4972,Thousand,2497428,Billion Btu,62932,Billion Btu
CO,2008,96.878896,million metric tons CO2,19.81,Dollars per million Btu,4890,Thousand,2466361,Billion Btu,63044,Billion Btu
CO,2007,98.816598,million metric tons CO2,17.06,Dollars per million Btu,4804,Thousand,2359097,Billion Btu,39490,Billion Btu
CO,2006,96.21003,million metric tons CO2,16.94,Dollars per million Btu,4720,Thousand,2289963,Billion Btu,35112,Billion Btu
CO,2005,95.211354,million metric tons CO2,15.15,Dollars per million Btu,4632,Thousand,2246251,Billion Btu,31449,Billion Btu
CO,2004,92.999158,million metric tons CO2,12.48,Dollars per million Btu,4575,Thousand,2194135,Billion Btu,22263,Billion Btu
CO,2003,90.05709399999999,million metric tons CO2,10.78,Dollars per million Btu,4529,Thousand,2028512,Billion Btu,21650,Billion Btu
CO,2002,90.684106,million metric tons CO2,9.6,Dollars per million Btu,4490,Thousand,1926698,Billion Btu,20880,Billion Btu
CO,2001,92.579792,million metric tons CO2,10.72,Dollars per million Btu,4426,Thousand,1736326,Billion Btu,23575,Billion Btu
CO,2000,84.487954,million metric tons CO2,10.25,Dollars per million Btu,4327,Thousand,1586157,Billion Btu,26935,Billion Btu
CO,1999,79.399901,million metric tons CO2,8.74,Dollars per million Btu,4226,Thousand,1568045,Billion Btu,27918,Billion Btu
CO,1998,77.582623,million metric tons CO2,8.13,Dollars per million Btu,4117,Thousand,1551668,Billion Btu,26130,Billion Btu
CO,1997,75.23497900000001,million metric tons CO2,8.79,Dollars per million Btu,4018,Thousand,1470607,Billion Btu,33190,Billion Btu
CT,2016,34.30133,million metric tons CO2,21.89,Dollars per million Btu,3579,Thousand,204856,Billion Btu,31493,Billion Btu
CT,2015,36.501388,million metric tons CO2,23.31,Dollars per million Btu,3588,Thousand,211889,Billion Btu,29805,Billion Btu
CT,2014,35.15249,million metric tons CO2,27.96,Dollars per million Btu,3595,Thousand,197800,Billion Btu,32123,Billion Btu
CT,2013,34.895227,million metric tons CO2,27.77,Dollars per million Btu,3595,Thousand,207893,Billion Btu,29428,Billion Btu
CT,2012,34.136396000000005,million metric tons CO2,28.66,Dollars per million Btu,3594,Thousand,205475,Billion Btu,26515,Billion Btu
CT,2011,34.880689000000004,million metric tons CO2,28.18,Dollars per million Btu,3588,Thousand,196367,Billion Btu,29698,Billion Btu
CT,2010,36.266345,million metric tons CO2,25.64,Dollars per million Btu,3579,Thousand,204189,Billion Btu,29114,Billion Btu
CT,2009,35.931238,million metric tons CO2,23.65,Dollars per million Btu,3562,Thousand,203640,Billion Btu,29421,Billion Btu
CT,2008,37.666793,million metric tons CO2,29.1,Dollars per million Btu,3546,Thousand,187550,Billion Btu,26245,Billion Btu
CT,2007,40.249796,million metric tons CO2,25.31,Dollars per million Btu,3527,Thousand,195758,Billion Btu,23884,Billion Btu
CT,2006,41.026612,million metric tons CO2,23.09,Dollars per million Btu,3517,Thousand,198740,Billion Btu,25629,Billion Btu
CT,2005,44.072674,million metric tons CO2,19.62,Dollars per million Btu,3507,Thousand,188134,Billion Btu,25727,Billion Btu
CT,2004,44.600367,million metric tons CO2,15.94,Dollars per million Btu,3496,Thousand,202659,Billion Btu,30189,Billion Btu
CT,2003,42.759513,million metric tons CO2,14.42,Dollars per million Btu,3484,Thousand,198795,Billion Btu,31229,Billion Btu
CT,2002,40.079822,million metric tons CO2,13.02,Dollars per million Btu,3459,Thousand,184091,Billion Btu,28314,Billion Btu
CT,2001,41.719118,million metric tons CO2,13.49,Dollars per million Btu,3433,Thousand,190925,Billion Btu,29813,Billion Btu
CT,2000,42.964991,million metric tons CO2,13.51,Dollars per million Btu,3412,Thousand,221252,Billion Btu,50578,Billion Btu
CT,1999,41.649899,million metric tons CO2,12.01,Dollars per million Btu,3386,Thousand,181746,Billion Btu,49290,Billion Btu
CT,1998,40.4465,million metric tons CO2,12.07,Dollars per million Btu,3365,Thousand,83210,Billion Btu,49187,Billion Btu
CT,1997,42.779266,million metric tons CO2,12.73,Dollars per million Btu,3349,Thousand,49401,Billion Btu,50710,Billion Btu
DE,2016,13.309544,million metric tons CO2,18.51,Dollars per million Btu,949,Thousand,3409,Billion Btu,3409,Billion Btu
DE,2015,12.847488,million metric tons CO2,20.05,Dollars per million Btu,941,Thousand,3815,Billion Btu,3815,Billion Btu
DE,2014,12.745682,million metric tons CO2,23.8,Dollars per million Btu,933,Thousand,4246,Billion Btu,4246,Billion Btu
DE,2013,13.110057000000001,million metric tons CO2,24.13,Dollars per million Btu,924,Thousand,3816,Billion Btu,3816,Billion Btu
DE,2012,13.377891,million metric tons CO2,24.73,Dollars per million Btu,915,Thousand,3520,Billion Btu,3520,Billion Btu
DE,2011,12.249778,million metric tons CO2,25.3,Dollars per million Btu,907,Thousand,3969,Billion Btu,3969,Billion Btu
DE,2010,11.272409,million metric tons CO2,23.49,Dollars per million Btu,900,Thousand,3577,Billion Btu,3577,Billion Btu
DE,2009,11.981532000000001,million metric tons CO2,21.23,Dollars per million Btu,892,Thousand,3575,Billion Btu,3575,Billion Btu
DE,2008,15.618797,million metric tons CO2,24.35,Dollars per million Btu,884,Thousand,2951,Billion Btu,2951,Billion Btu
DE,2007,16.542561,million metric tons CO2,21.06,Dollars per million Btu,872,Thousand,1530,Billion Btu,1530,Billion Btu
DE,2006,15.727547,million metric tons CO2,19.76,Dollars per million Btu,859,Thousand,871,Billion Btu,871,Billion Btu
DE,2005,16.777795,million metric tons CO2,16.48,Dollars per million Btu,845,Thousand,954,Billion Btu,954,Billion Btu
DE,2004,15.996264000000002,million metric tons CO2,14.01,Dollars per million Btu,831,Thousand,1435,Billion Btu,1435,Billion Btu
DE,2003,15.785768,million metric tons CO2,12.3,Dollars per million Btu,818,Thousand,1401,Billion Btu,1401,Billion Btu
DE,2002,15.24022,million metric tons CO2,11.17,Dollars per million Btu,806,Thousand,1314,Billion Btu,1314,Billion Btu
DE,2001,15.489089000000002,million metric tons CO2,11.24,Dollars per million Btu,796,Thousand,1324,Billion Btu,1324,Billion Btu
DE,2000,15.962881,million metric tons CO2,10.41,Dollars per million Btu,786,Thousand,2290,Billion Btu,2290,Billion Btu
DE,1999,15.131386,million metric tons CO2,9.51,Dollars per million Btu,775,Thousand,2001,Billion Btu,2001,Billion Btu
DE,1998,14.95191,million metric tons CO2,9.32,Dollars per million Btu,763,Thousand,1936,Billion Btu,1936,Billion Btu
DE,1997,15.361104000000001,million metric tons CO2,9.75,Dollars per million Btu,751,Thousand,2203,Billion Btu,2203,Billion Btu
DC,2016,2.7639110000000002,million metric tons CO2,22.36,Dollars per million Btu,687,Thousand,1121,Billion Btu,1121,Billion Btu
DC,2015,2.986004,million metric tons CO2,23.1,Dollars per million Btu,675,Thousand,848,Billion Btu,848,Billion Btu
DC,2014,3.019504,million metric tons CO2,24.92,Dollars per million Btu,663,Thousand,345,Billion Btu,345,Billion Btu
DC,2013,2.827055,million metric tons CO2,24.7,Dollars per million Btu,650,Thousand,306,Billion Btu,306,Billion Btu
DC,2012,2.64867,million metric tons CO2,25.42,Dollars per million Btu,635,Thousand,274,Billion Btu,274,Billion Btu
DC,2011,3.081003,million metric tons CO2,26.59,Dollars per million Btu,620,Thousand,278,Billion Btu,278,Billion Btu
DC,2010,3.211689,million metric tons CO2,25.7,Dollars per million Btu,605,Thousand,106,Billion Btu,106,Billion Btu
DC,2009,3.174372,million metric tons CO2,24.38,Dollars per million Btu,592,Thousand,48,Billion Btu,48,Billion Btu
DC,2008,3.082056,million metric tons CO2,27.52,Dollars per million Btu,580,Thousand,64,Billion Btu,64,Billion Btu
DC,2007,3.37649,million metric tons CO2,24.57,Dollars per million Btu,574,Thousand,55,Billion Btu,55,Billion Btu
DC,2006,3.1801880000000002,million metric tons CO2,24.03,Dollars per million Btu,571,Thousand,51,Billion Btu,51,Billion Btu
DC,2005,3.9189160000000003,million metric tons CO2,20.08,Dollars per million Btu,567,Thousand,47,Billion Btu,47,Billion Btu
DC,2004,4.00051,million metric tons CO2,16.74,Dollars per million Btu,568,Thousand,943,Billion Btu,943,Billion Btu
DC,2003,3.922428,million metric tons CO2,15.82,Dollars per million Btu,569,Thousand,925,Billion Btu,925,Billion Btu
DC,2002,4.172307,million metric tons CO2,14.62,Dollars per million Btu,573,Thousand,880,Billion Btu,880,Billion Btu
DC,2001,4.078289,million metric tons CO2,15.21,Dollars per million Btu,575,Thousand,866,Billion Btu,866,Billion Btu
DC,2000,4.293898,million metric tons CO2,14.58,Dollars per million Btu,572,Thousand,1354,Billion Btu,1354,Billion Btu
DC,1999,4.150251,million metric tons CO2,13.28,Dollars per million Btu,570,Thousand,1259,Billion Btu,1259,Billion Btu
DC,1998,4.074617,million metric tons CO2,13.2,Dollars per million Btu,565,Thousand,1222,Billion Btu,1222,Billion Btu
DC,1997,4.254097,million metric tons CO2,13.19,Dollars per million Btu,568,Thousand,1378,Billion Btu,1378,Billion Btu
FL,2016,230.06298999999999,million metric tons CO2,18.81,Dollars per million Btu,20630,Thousand,551964,Billion Btu,233163,Billion Btu
FL,2015,232.186567,million metric tons CO2,20.44,Dollars per million Btu,20224,Thousand,545059,Billion Btu,237162,Billion Btu
FL,2014,227.71262400000003,million metric tons CO2,25.1,Dollars per million Btu,19860,Thousand,535578,Billion Btu,230317,Billion Btu
FL,2013,222.02098900000001,million metric tons CO2,25.19,Dollars per million Btu,19563,Thousand,523300,Billion Btu,233226,Billion Btu
FL,2012,222.884839,million metric tons CO2,25.61,Dollars per million Btu,19326,Thousand,422918,Billion Btu,222492,Billion Btu
FL,2011,229.219509,million metric tons CO2,25.51,Dollars per million Btu,19093,Thousand,483006,Billion Btu,225551,Billion Btu
FL,2010,242.29940299999998,million metric tons CO2,22.1,Dollars per million Btu,18846,Thousand,500472,Billion Btu,227343,Billion Btu
FL,2009,224.272893,million metric tons CO2,21.32,Dollars per million Btu,18653,Thousand,522486,Billion Btu,213642,Billion Btu
FL,2008,238.555516,million metric tons CO2,25.21,Dollars per million Btu,18527,Thousand,544961,Billion Btu,195231,Billion Btu
FL,2007,256.841926,million metric tons CO2,21.67,Dollars per million Btu,18368,Thousand,511826,Billion Btu,190489,Billion Btu
FL,2006,259.143306,million metric tons CO2,20.75,Dollars per million Btu,18167,Thousand,530680,Billion Btu,185564,Billion Btu
FL,2005,260.65921299999997,million metric tons CO2,17.97,Dollars per million Btu,17842,Thousand,501924,Billion Btu,183175,Billion Btu
FL,2004,257.28345099999996,million metric tons CO2,15.21,Dollars per million Btu,17415,Thousand,526187,Billion Btu,179462,Billion Btu
FL,2003,245.931286,million metric tons CO2,13.59,Dollars per million Btu,17004,Thousand,534824,Billion Btu,188473,Billion Btu
FL,2002,241.791141,million metric tons CO2,12.16,Dollars per million Btu,16689,Thousand,552266,Billion Btu,174327,Billion Btu
FL,2001,238.58081,million metric tons CO2,12.62,Dollars per million Btu,16357,Thousand,521446,Billion Btu,158038,Billion Btu
FL,2000,239.76471899999999,million metric tons CO2,12.07,Dollars per million Btu,16048,Thousand,567525,Billion Btu,194952,Billion Btu
FL,1999,231.373412,million metric tons CO2,10.44,Dollars per million Btu,15759,Thousand,570597,Billion Btu,204114,Billion Btu
FL,1998,232.03951099999998,million metric tons CO2,10.17,Dollars per million Btu,15487,Thousand,574965,Billion Btu,205485,Billion Btu
FL,1997,218.975252,million metric tons CO2,10.84,Dollars per million Btu,15186,Thousand,518157,Billion Btu,231308,Billion Btu
GA,2016,136.24185,million metric tons CO2,16.53,Dollars per million Btu,10305,Thousand,648439,Billion Btu,271314,Billion Btu
GA,2015,137.014497,million metric tons CO2,17.41,Dollars per million Btu,10181,Thousand,632653,Billion Btu,263267,Billion Btu
GA,2014,139.597657,million metric tons CO2,21.21,Dollars per million Btu,10069,Thousand,608929,Billion Btu,254053,Billion Btu
GA,2013,134.5718,million metric tons CO2,21.43,Dollars per million Btu,9973,Thousand,592058,Billion Btu,240106,Billion Btu
GA,2012,136.169625,million metric tons CO2,21.8,Dollars per million Btu,9901,Thousand,562771,Billion Btu,197106,Billion Btu
GA,2011,156.310644,million metric tons CO2,21.6,Dollars per million Btu,9802,Thousand,557342,Billion Btu,205190,Billion Btu
GA,2010,171.572878,million metric tons CO2,18.35,Dollars per million Btu,9712,Thousand,568885,Billion Btu,204179,Billion Btu
GA,2009,162.077792,million metric tons CO2,16.7,Dollars per million Btu,9621,Thousand,525635,Billion Btu,180481,Billion Btu
GA,2008,171.861299,million metric tons CO2,21.01,Dollars per million Btu,9505,Thousand,504338,Billion Btu,169646,Billion Btu
GA,2007,184.45836699999998,million metric tons CO2,17.33,Dollars per million Btu,9350,Thousand,541916,Billion Btu,200496,Billion Btu
GA,2006,181.82587,million metric tons CO2,16.45,Dollars per million Btu,9156,Thousand,541212,Billion Btu,207178,Billion Btu
GA,2005,184.342774,million metric tons CO2,15.29,Dollars per million Btu,8926,Thousand,545083,Billion Btu,215974,Billion Btu
GA,2004,173.862795,million metric tons CO2,12.42,Dollars per million Btu,8769,Thousand,578661,Billion Btu,226739,Billion Btu
GA,2003,168.649145,million metric tons CO2,10.79,Dollars per million Btu,8623,Thousand,568266,Billion Btu,221665,Billion Btu
GA,2002,165.609988,million metric tons CO2,9.53,Dollars per million Btu,8508,Thousand,608531,Billion Btu,283704,Billion Btu
GA,2001,160.884429,million metric tons CO2,10.23,Dollars per million Btu,8377,Thousand,543799,Billion Btu,192060,Billion Btu
GA,2000,168.62663899999998,million metric tons CO2,9.93,Dollars per million Btu,8227,Thousand,560846,Billion Btu,222186,Billion Btu
GA,1999,160.327914,million metric tons CO2,8.14,Dollars per million Btu,8046,Thousand,560061,Billion Btu,231115,Billion Btu
GA,1998,157.860976,million metric tons CO2,8.04,Dollars per million Btu,7864,Thousand,585785,Billion Btu,256573,Billion Btu
GA,1997,156.732124,million metric tons CO2,8.4,Dollars per million Btu,7685,Thousand,581648,Billion Btu,262479,Billion Btu
HI,2016,18.444466000000002,million metric tons CO2,25.11,Dollars per million Btu,1428,Thousand,27372,Billion Btu,27372,Billion Btu
